3.43322  1
2.59327  1
1.06257  1
0.261839  1
0.0163166  1
3.26629  1
3.43637  1
3.24429  1
1.09217  1
0.896249  1
5.7662  1
0.434798  1
1.84677  1
0.646686  1
0.0517103  1
2.79549  1
0.145743  1
0.687033  1
0.739985  1
1.80559  1
1.35647  1
1.564  1
0.397528  1
2.16452  1
0.181374  1
3.1452  1
0.967449  1
0.62303  1
1.59146  1
1.45569  1
0.766809  1
4.18435  1
0.986689  1
1.46875  1
0.257766  1
0.683404  1
1.62476  1
1.36812  1
1.35934  1
1.58961  1
3.44934  1
3.97588  1
1.57355  1
0.184062  1
0.202135  1
0.649182  1
1.47774  1
0.782238  1
1.87053  1
0.231466  1
1.46378  1
0.104405  1
1.57206  1
1.57898  1
5.72248  1
0.107169  1
4.55269  1
1.0621  1
-0.0344607  1
0.0661126  1
0.741862  1
0.29657  1
1.13348  1
0.269915  1
0.20945  1
0.804055  1
0.179719  1
0.725999  1
1.04958  1
3.09823  1
1.2211  1
0.893719  1
0.336489  1
0.0738295  1
3.89976  1
1.26526  1
0.936129  1
0.111938  1
1.03605  1
1.63238  1
0.721653  1
0.0770145  1
1.04323  1
2.96941  1
0.986679  1
2.05569  1
0.406023  1
0.36605  1
1.3738  1
0.225914  1
1.51779  1
1.54306  1
0.739017  1
0.57496  1
1.30694  1
2.55644  1
0.197225  1
0.708127  1
1.12136  1
2.36542  1
0.632921  1
0.215296  1
1.14455  1
0.536541  1
0.298068  1
2.66416  1
0.0500652  1
2.54061  1
0.066304  1
0.90847  1
-0.0286482  1
0.912804  1
0.37096  1
0.490479  1
0.548495  1
4.50908  1
0.365057  1
1.15479  1
1.30366  1
1.3341  1
2.19621  1
0.246729  1
0.71205  1
1.33759  1
0.187159  1
1.33494  1
1.38463  1
0.679664  1
0.270026  1
1.31033  1
2.6194  1
3.50221  1
0.509361  1
2.42222  1
0.110905  1
0.72939  1
1.64086  1
7.5464  1
0.302262  1
0.445042  1
1.41939  1
0.19457  1
0.0757101  1
2.33357  1
1.42392  1
1.78437  1
0.0623147  1
1.19804  1
7.43875  1
1.8365  1
3.09459  1
8.8324  1
0.182466  1
0.201248  1
0.904959  1
1.29833  1
0.0684842  1
1.27444  1
0.483056  1
2.14255  1
0.156785  1
0.352621  1
1.13041  1
0.306102  1
3.31757  1
1.16511  1
0.293357  1
2.196  1
1.40354  1
0.644866  1
1.36654  1
0.843224  1
1.85602  1
1.8936  1
0.988144  1
1.13406  1
2.44162  1
0.858259  1
6.02812  1
0.750815  1
0.452516  1
1.17922  1
2.02119  1
-0.0675044  1
0.367953  1
0.539077  1
0.334259  1
1.61439  1
2.03932  1
1.80732  1
0.130037  1
3.51613  1
0.862833  1
3.51401  1
3.06843  1
1.93472  1
3.70671  1
1.72461  1
2.11907  1
1.37589  1
1.84961  1
0.300357  1
0.190981  1
0.64192  1
2.42594  1
0.763021  1
0.604899  1
1.5165  1
2.14035  1
0.770095  1
0.152029  1
3.8808  1
2.326  1
2.92003  1
1.49175  1
1.2907  1
0.448593  1
0.395673  1
2.49175  1
1.00096  1
2.39091  1
0.188995  1
0.861324  1
1.27415  1
1.34689  1
0.0434123  1
3.1735  1
1.28281  1
0.23395  1
2.90642  1
4.13898  1
6.40226  1
0.428712  1
5.54659  1
0.220945  1
1.61328  1
0.357843  1
0.846944  1
3.12578  1
1.5779  1
2.3829  1
2.20217  1
0.488653  1
2.40105  1
0.531952  1
4.11444  1
0.125732  1
0.219252  1
3.84983  1
1.5847  1
2.17546  1
0.337913  1
0.172266  1
0.188785  1
0.438666  1
0.908259  1
0.224126  1
0.997376  1
1.24366  1
0.52625  1
4.13409  1
4.61788  1
1.12534  1
1.58536  1
3.5108  1
2.32266  1
1.609  1
1.03402  1
0.167955  1
3.06399  1
0.838954  1
3.13524  1
1.40826  1
0.881031  1
1.44759  1
0.742703  1
3.72227  1
4.62755  1
0.748222  1
2.92255  1
1.97364  1
2.20108  1
5.58712  1
9.60761  1
0.0576098  1
2.20168  1
5.31212  1
1.57591  1
0.73679  1
1.331  1
0.158781  1
1.17559  1
1.0759  1
0.661776  1
1.24724  1
0.0707464  1
0.238948  1
1.38076  1
1.25423  1
3.77205  1
1.86641  1
0.330254  1
1.83239  1
0.0290916  1
0.83746  1
1.92319  1
3.7653  1
1.97782  1
0.0451688  1
5.62951  1
1.88934  1
1.44514  1
0.38142  1
1.70397  1
3.66047  1
4.34068  1
1.30872  1
0.222727  1
0.28646  1
1.82833  1
2.42328  1
0.572657  1
0.363159  1
0.743357  1
0.401999  1
2.60277  1
0.280077  1
2.37154  1
0.598453  1
0.838196  1
0.293822  1
1.11583  1
1.04601  1
0.685191  1
0.606226  1
4.84436  1
2.66251  1
0.589906  1
2.29794  1
0.196728  1
-0.0699131  1
1.75808  1
0.416143  1
0.722589  1
2.72469  1
0.104246  1
1.89424  1
2.53394  1
1.15997  1
2.35357  1
0.98298  1
-0.0164086  1
0.0994007  1
4.75761  1
2.65384  1
2.58858  1
4.66636  1
0.401899  1
1.45674  1
1.81333  1
0.478365  1
5.01216  1
0.380606  1
0.469275  1
1.11081  1
6.36816  1
0.16973  1
2.30802  1
-0.123594  1
0.440639  1
0.205891  1
1.85944  1
0.543507  1
1.50853  1
2.04457  1
1.87206  1
0.888307  1
0.302199  1
0.670869  1
0.643837  1
6.93881  1
0.218723  1
1.56224  1
1.12475  1
0.272474  1
2.04084  1
0.594562  1
2.51409  1
0.697975  1
2.08905  1
3.73654  1
0.809693  1
0.615652  1
2.98194  1
3.1869  1
0.948446  1
0.615704  1
0.267829  1
1.56929  1
1.15998  1
2.22655  1
1.28107  1
2.79433  1
0.266826  1
0.782697  1
3.04468  1
1.44814  1
0.946215  1
1.16164  1
1.63364  1
1.27619  1
1.65474  1
6.05629  1
0.196662  1
0.104227  1
1.42124  1
-0.0387236  1
0.951725  1
1.98248  1
0.778686  1
0.834771  1
1.75629  1
0.665198  1
1.4071  1
1.38717  1
0.0374668  1
0.00326921  1
1.32997  1
2.9266  1
4.55081  1
0.678237  1
0.365094  1
4.15771  1
1.88605  1
1.19886  1
2.38431  1
0.961347  1
1.44954  1
2.46799  1
0.515423  1
3.81701  1
0.348914  1
0.749011  1
3.28108  1
1.55143  1
1.64059  1
0.624989  1
0.296836  1
2.64548  1
1.1802  1
0.699164  1
1.24515  1
0.569935  1
3.08394  1
3.3955  1
0.595677  1
0.61202  1
2.1642  1
0.333288  1
0.385519  1
0.770325  1
0.104787  1
0.620704  1
1.30713  1
0.317234  1
0.609148  1
2.92749  1
0.395387  1
1.1042  1
2.06061  1
1.14044  1
2.25572  1
2.10146  1
0.047572  1
1.45931  1
0.192445  1
2.06496  1
6.69594  1
0.250467  1
0.397427  1
1.09411  1
-0.000314018  1
0.279685  1
5.58005  1
3.20953  1
1.00652  1
0.523019  1
0.462008  1
1.21892  1
1.41483  1
0.638425  1
0.80486  1
1.12833  1
1.10853  1
0.791513  1
1.46337  1
1.84467  1
2.16487  1
4.05842  1
1.42523  1
0.903086  1
0.867491  1
0.716743  1
0.6492  1
2.08619  1
1.39941  1
5.04809  1
0.803449  1
0.522285  1
2.16867  1
0.329022  1
0.899474  1
1.71447  1
3.4382  1
5.08072  1
5.1263  1
5.73268  1
1.48808  1
1.39095  1
2.47119  1
2.2981  1
1.7306  1
1.94589  1
6.8791  1
-0.0655764  1
7.11722  1
3.20048  1
5.50425  1
0.902448  1
1.76803  1
1.44462  1
0.960438  1
1.80733  1
0.852086  1
2.47181  1
1.55876  1
2.66482  1
0.0619143  1
0.369126  1
0.37106  1
0.928648  1
3.42035  1
